id,imdb_id,budget,revenue,original_title,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,roi
9836,tt0366548,100000000,384335608,Happy Feet,11/16/2006,876,5.8,2006,108166915.8,415723973.6,307557057.8,3.84335608
1246,tt0479143,24000000,155721132,Rocky Balboa,12/20/2006,455,6.4,2006,25960059.8,168438745.8,142478686,6.4883805
11619,tt0424095,149000000,64459316,Flushed Away,10/22/2006,488,6,2006,161168704.6,69723654.08,-91445050.5,0.432612859
9904,tt0405469,80000000,37384046,The Wild,3/6/2006,137,5.2,2006,86533532.66,40437169.57,-46096363.09,0.467300575
7551,tt0453467,75000000,180557550,DÃ©jÃ  Vu,11/21/2006,862,6.5,2006,81125186.87,195303533.1,114178346.3,2.407434
2486,tt0449010,100000000,249288105,Eragon,12/14/2006,536,4.8,2006,108166915.8,269647254.7,161480338.9,2.49288105
2044,tt0410297,40000000,114830111,The Lake House,6/16/2006,389,6.3,2006,43266766.33,124208189.5,80941423.18,2.870752775
4257,tt0362120,45000000,178262620,Scary Movie 4,4/13/2006,368,5.3,2006,48675112.12,192821178.1,144146066,3.961391556
9297,tt0385880,75000000,140175006,Monster House,7/21/2006,501,6.3,2006,81125186.87,151622980.8,70497793.88,1.86900008
6877,tt0427229,50000000,88715192,Failure to Launch,3/10/2006,242,5.6,2006,54083457.91,95960487.06,41877029.14,1.77430384
1579,tt0472043,40000000,120175290,Apocalypto,12/7/2006,667,7.1,2006,43266766.33,129989904.8,86723138.45,3.00438225
9906,tt0429589,50000000,55181129,The Ant Bully,7/27/2006,228,5.5,2006,54083457.91,59687725.36,5604267.444,1.10362258
9792,tt0454841,15000000,69623713,The Hills Have Eyes,3/10/2006,359,6,2006,16225037.37,75309823.04,59084785.66,4.641580867
10025,tt0397078,28000000,38159905,Just My Luck,5/12/2006,271,5.7,2006,30286736.43,41276392.32,10989655.89,1.36285375
1247,tt0343737,85000000,59908565,The Good Shepherd,12/11/2006,174,5.9,2006,91941878.45,64801247.08,-27140631.38,0.704806647
9920,tt0370032,30000000,31070211,Ultraviolet,3/3/2006,256,5,2006,32450074.75,33607688.98,1157614.232,1.0356737
82,tt0430357,135000000,163794509,Miami Vice,7/27/2006,283,5.7,2006,146025336.4,177171468.7,31146132.31,1.213292659
9293,tt0455967,18000000,41009669,John Tucker Must Die,7/27/2006,206,6,2006,19470044.85,44358894.15,24888849.3,2.278314944
9044,tt0375154,31000000,28000000,Tristan & Isolde,4/7/2006,123,6.2,2006,33531743.91,30286736.43,-3245007.475,0.903225806
3683,tt0418689,90000000,65900249,Flags of Our Fathers,10/19/2006,308,6.7,2006,97350224.25,71282266.87,-26067957.38,0.732224989
1378,tt0367027,2000000,5179037,Shortbus,5/20/2006,78,6.5,2006,2163338.317,5602004.593,3438666.276,2.5895185
9975,tt0381971,50000000,69834815,Curious George,2/10/2006,68,5.8,2006,54083457.91,75538165.56,21454707.65,1.3966963
9708,tt0450345,40000000,38755073,The Wicker Man,9/1/2006,179,4,2006,43266766.33,41920167.19,-1346599.14,0.968876825
7516,tt0475394,17000000,57103895,Smokin' Aces,12/9/2006,306,6.3,2006,18388375.69,61767522.04,43379146.35,3.359052647
9530,tt0449089,50000000,87528173,RV,4/28/2006,251,5.7,2006,54083457.91,94676525.22,40593067.3,1.75056346
11170,tt0758794,65000000,43545364,We Are Marshall,12/12/2006,107,6.5,2006,70308495.29,47101677.23,-23206818.06,0.669928677
1491,tt0443543,40000000,86915017,The Illusionist,8/18/2006,967,7,2006,43266766.33,94013293.28,50746526.95,2.172875425
9988,tt0486551,17500000,19179969,Beerfest,8/25/2006,88,5.8,2006,18929210.27,20746380.92,1817170.654,1.095998229
1441,tt0445946,25000000,5549200,The Contract,4/5/2006,90,5.4,2006,27041728.96,6002398.493,-21039330.46,0.221968
1717,tt0405676,55000000,9450897,All the King's Men,9/10/2006,51,5.4,2006,59491803.71,10222743.8,-49269059.9,0.171834491
11565,tt0421729,40000000,138259062,Big Momma's House 2,1/26/2006,231,5.6,2006,43266766.33,149550563.2,106283796.9,3.45647655
3093,tt0430912,70000000,38629478,Basic Instinct 2,3/29/2006,101,4.5,2006,75716841.08,41784314.95,-33932526.13,0.551849686
2295,tt0424345,5000000,26888376,Clerks II,5/25/2006,195,6.9,2006,5408345.791,29084327.04,23675981.24,5.3776752
9718,tt0415306,72500000,162966177,Talladega Nights: The Ballad of Ricky Bobby,8/4/2006,274,6.2,2006,78421013.98,176275487.5,97854473.53,2.247809338
1402,tt0454921,55000000,307077295,The Pursuit of Happyness,12/14/2006,1392,7.5,2006,59491803.71,332156039.2,272664235.5,5.583223545
1887,tt0422720,40000000,60474340,Marie Antoinette,5/24/2006,363,6.5,2006,43266766.33,65413228.45,22146462.11,1.5118585
9959,tt0349467,37665000,14655628,Freedomland,2/17/2006,44,5.3,2006,40741068.85,15852540.8,-24888528.04,0.389104686
1523,tt0455590,6000000,48027970,The Last King of Scotland,9/1/2006,274,7.3,2006,6490014.95,51950373.88,45460358.93,8.004661667
214,tt0489270,10000000,163876815,Saw III,10/27/2006,538,6,2006,10816691.58,177260496.5,166443805,16.3876815
7512,tt0387808,30000000,495303,Idiocracy,9/1/2006,326,6.1,2006,32450074.75,535753.9791,-31914320.77,0.0165101
9353,tt0457510,32000000,80197993,Nacho Libre,6/16/2006,214,5.5,2006,34613413.07,86747695.58,52134282.52,2.506187281
9676,tt0387877,50000000,49111202,The Black Dahlia,9/15/2006,151,5.8,2006,54083457.91,53122072.53,-961385.3846,0.98222404
503,tt0409182,160000000,181674817,Poseidon,5/12/2006,313,5.3,2006,173067065.3,196512046.4,23444981.06,1.135467606
9310,tt0465142,17000000,7314027,American Dreamz,3/4/2006,43,4.6,2006,18388375.69,7911357.429,-10477018.26,0.430236882
18615,tt0422295,16800000,2281089,Fur: An Imaginary Portrait of Diane Arbus,8/30/2006,33,6.3,2006,18172041.86,2467383.619,-15704658.24,0.135779107
1819,tt0463034,54000000,130431368,"You, Me and Dupree",7/14/2006,242,5.3,2006,58410134.55,141083588,82673453.49,2.415395704
773,tt0449059,8000000,100523181,Little Miss Sunshine,7/26/2006,952,7.3,2006,8653353.266,108732824.6,100079471.3,12.56539763
9072,tt0430304,64000000,101595121,Little Man,8/31/2006,143,5.6,2006,69226826.13,109892309,40665482.89,1.587423766
9794,tt0424993,12000000,38368909,Employee of the Month,10/6/2006,82,5.4,2006,12980029.9,41502465.5,28522435.6,3.197409083
806,tt0466909,25000000,119188334,The Omen,6/6/2006,154,5.2,2006,27041728.96,128922344.9,101880616,4.76753336
1251,tt0498380,19000000,68673228,Letters from Iwo Jima,12/19/2006,292,6.9,2006,20551714.01,74281712.73,53729998.72,3.614380421
3509,tt0405296,8500000,5480996,A Scanner Darkly,5/25/2006,282,6.7,2006,9194187.845,5928624.33,-3265563.516,0.644823059
1262,tt0420223,30000000,53653224,Stranger Than Fiction,9/9/2006,378,6.9,2006,32450074.75,58035037.64,25584962.89,1.7884408
1852,tt0469641,63000000,162945894,World Trade Center,8/9/2006,240,5.9,2006,68145156.97,176253548,108108391,2.586442762
9726,tt0401445,35000000,42064105,A Good Year,9/9/2006,199,6.4,2006,37858420.54,45499445.05,7641024.509,1.201831571
313,tt0448124,12000000,1381665,Snow Cake,2/9/2006,23,7.4,2006,12980029.9,1494504.418,-11485525.48,0.11513875
37725,tt0482527,15500000,7385434,Itâ€™s a Boy Girl Thing,12/26/2006,127,6.2,2006,16765871.95,7988596.178,-8777275.775,0.476479613
10073,tt0466342,20000000,48548426,Date Movie,2/17/2006,103,3.9,2006,21633383.17,52513335.09,30879951.92,2.4274213
9788,tt0384793,23000000,38505009,Accepted,8/18/2006,229,6.1,2006,24878390.64,41649680.68,16771290.03,1.674130826
7484,tt0400717,85000000,197309027,Open Season,9/29/2006,395,6.1,2006,91941878.45,213423089.2,121481210.7,2.321282671
9907,tt0414853,51000000,72779000,Barnyard,8/4/2006,124,5.3,2006,55165127.07,78722799.67,23557672.6,1.427039216
9828,tt0450340,3700000,3338228,Unknown,11/3/2006,44,6.4,2006,4002175.886,3610858.271,-391317.6147,0.902223784
1125,tt0443489,70000000,154937680,Dreamgirls,12/25/2006,146,6.5,2006,75716841.08,167591309.9,91874468.83,2.213395429
326,tt0417148,33000000,62022014,Snakes on a Plane,8/6/2006,236,5.2,2006,35695082.22,67087299.68,31392217.46,1.87945497
8998,tt0436331,6500000,13368437,Friends with Money,9/7/2006,67,5,2006,7030849.529,14460226,7429376.469,2.056682615
12094,tt0493430,11000000,72778712,Jackass Number Two,9/22/2006,180,6.4,2006,11898360.74,78722488.15,66824127.41,6.616246545
4643,tt0406816,70000000,55011732,The Guardian,9/28/2006,212,7,2006,75716841.08,59504493.85,-16212347.23,0.785881886
4723,tt0405336,17000000,374743,Southland Tales,5/15/2006,79,4.9,2006,18388375.69,405347.9454,-17983027.75,0.022043706
9615,tt0463985,85000000,158468292,The Fast and the Furious: Tokyo Drift,6/3/2006,1074,6.1,2006,91941878.45,171410264,79468385.57,1.864332847
13967,tt0482546,30000000,35078241,Miss Potter,12/3/2006,81,6.2,2006,32450074.75,37943051.42,5492976.668,1.1692747
9682,tt0454919,38000000,29907685,Pulse,8/11/2006,71,5.1,2006,41103428.02,32350220.46,-8753207.555,0.787044342
7874,tt0462200,15000000,10903846,Black Snake Moan,12/8/2006,110,6.3,2006,16225037.37,11794353.92,-4430683.449,0.726923067
11515,tt0455957,50000000,9448082,Goya's Ghosts,11/8/2006,46,6.7,2006,54083457.91,10219698.9,-43863759.01,0.18896164
9903,tt0462338,25000000,11772461,The Hoax,10/14/2006,22,6.5,2006,27041728.96,12733907.98,-14307820.98,0.47089844
8975,tt0419946,20000000,22165608,The Marine,10/13/2006,94,5,2006,21633383.17,23975854.55,2342471.383,1.1082804
7510,tt0439289,12000000,6754898,Running with Scissors,10/27/2006,35,5.6,2006,12980029.9,7306564.834,-5673465.065,0.562908167
10067,tt0393735,50000000,61112916,The Shaggy Dog,3/9/2006,73,4.6,2006,54083457.91,66103956.41,12020498.5,1.22225832
9978,tt0457495,40000000,23937870,Stormbreaker,7/21/2006,120,5,2006,43266766.33,25892855.69,-17373910.64,0.59844675
16781,tt0455612,6000000,57231524,Madea's Family Reunion,2/24/2006,63,6,2006,6490014.95,61905574.39,55415559.44,9.538587333
9986,tt0413895,85000000,144,Charlotte's Web,12/15/2006,161,6,2006,91941878.45,155.7603588,-91941722.69,1.69412E-06
12763,tt0446046,30000000,34742066,Take the Lead,3/17/2006,79,6.4,2006,32450074.75,37579421.29,5129346.539,1.158068867
14113,tt0383060,35000000,12506188,Zoom,8/11/2006,84,5.1,2006,37858420.54,13527557.85,-24330862.69,0.357319657
14191,tt0429591,12000000,23006849,Aquamarine,3/3/2006,216,5.9,2006,12980029.9,24885798.99,11905769.09,1.917237417
9952,tt0462504,10000000,7177143,Rescue Dawn,9/9/2006,158,6.6,2006,10816691.58,7763294.228,-3053397.355,0.7177143
1116,tt0460989,6500000,22889018,The Wind That Shakes the Barley,5/18/2006,71,6.5,2006,7030849.529,24758344.83,17727495.31,3.521387385
2207,tt0450232,55000000,65664721,16 Blocks,3/1/2006,404,6.1,2006,59491803.71,71027503.49,11535699.79,1.193904018
512,tt0457513,4000000,31584901,Scoop,7/27/2006,208,6.2,2006,4326676.633,34164413.28,29837736.65,7.89622525
17379,tt0408985,45000000,38399961,Last Holiday,1/13/2006,72,6.4,2006,48675112.12,41536053.49,-7139058.63,0.853332467
1259,tt0465551,15000000,49469904,Notes on a Scandal,12/25/2006,119,6.3,2006,16225037.37,53510069.42,37285032.05,3.2979936
9829,tt0475276,15000000,76286096,United 93,4/28/2006,180,6.6,2006,16225037.37,82516317.25,66291279.88,5.085739733
13185,tt0435680,994000,165000,Kidulthood,3/3/2006,25,6.5,2006,1075179.143,178475.4111,-896703.7322,0.165995976
9053,tt0398913,21000000,480314,DOA: Dead or Alive,9/7/2006,116,4.9,2006,22715052.32,519540.8401,-22195511.48,0.022872095
1165,tt0436697,15000000,123384128,The Queen,9/15/2006,159,6.6,2006,16225037.37,133460805.9,117235768.5,8.225608533
5820,tt0443632,60000000,77920346,The Sentinel,4/19/2006,112,5.6,2006,64900149.5,84284035.07,19383885.57,1.298672433
182,tt0452624,32000000,5914908,The Good German,12/8/2006,46,5.8,2006,34613413.07,6397973.558,-28215439.51,0.184840875
9664,tt0454824,60000000,17800000,Flyboys,9/22/2006,179,6.1,2006,64900149.5,19253711.02,-45646438.48,0.296666667
7304,tt0404390,15000000,9500000,Running Scared,1/6/2006,174,6.8,2006,16225037.37,10275857,-5949180.371,0.633333333
13668,tt0395495,25000000,16158487,Catch and Release,10/20/2006,58,6,2006,27041728.96,17478137.03,-9563591.925,0.64633948
1975,tt0433386,20000000,39143839,The Grudge 2,10/13/2006,151,5.3,2006,21633383.17,42340683.38,20707300.22,1.95719195
13197,tt0360323,8000000,143451,10th & Wolf,2/19/2006,12,6,2006,8653353.266,155166.5224,-8498186.744,0.017931375
9754,tt0408345,45000000,82800000,Firewall,2/10/2006,145,5.4,2006,48675112.12,89562206.31,40887094.18,1.84
13249,tt0479537,18000000,1196307,Seraphim Falls,9/13/2006,65,5.8,2006,19470044.85,1294008.386,-18176036.46,0.0664615
13075,tt0423169,2000000,622806,Sherrybaby,9/8/2006,14,6.5,2006,2163338.317,673670.0418,-1489668.275,0.311403
13495,tt0395119,24000000,23321954,Alatriste,9/1/2006,31,5.7,2006,25960059.8,25226638.35,-733421.4461,0.971748083
2179,tt0365830,22000000,13405595,Tenacious D in The Pick of Destiny,11/22/2006,206,6.2,2006,23796721.48,14500418.66,-9296302.822,0.609345227
9895,tt0483726,20000000,41237648,Man of the Year,10/9/2006,64,5.4,2006,21633383.17,44605492,22972108.84,2.0618824
9954,tt0475944,20000000,37597471,The Covenant,9/8/2006,164,5.2,2006,21633383.17,40668024.81,19034641.64,1.87987355
10053,tt0455857,15000000,66966987,When a Stranger Calls,2/3/2006,123,5.4,2006,16225037.37,72436124.46,56211087.09,4.4644658
9672,tt0420609,13000000,1151330,Infamous,11/16/2006,24,5.5,2006,14061699.06,1245358.152,-12816340.91,0.088563846
12795,tt0443431,500000,745327,Another Gay Movie,4/28/2006,28,5.1,2006,540834.5791,806197.2287,265362.6496,1.490654
14194,tt0441048,11000000,46396427,Dhoom 2,11/24/2006,43,6.5,2006,11898360.74,50185584.14,38287223.4,4.217857
9656,tt0454082,9000000,21510851,Black Christmas,12/25/2006,44,5.3,2006,9735022.425,23267624.1,13532601.67,2.390094556
5172,tt0469263,13000000,11130889,The Astronaut Farmer,10/15/2006,49,6.2,2006,14061699.06,12039939.34,-2021759.722,0.856222231
10288,tt0457572,8000000,426224,Fido,9/7/2006,61,6.7,2006,8653353.266,461033.3553,-8192319.911,0.053278
13960,tt0466856,20000000,21170563,ATL,3/31/2006,14,5.3,2006,21633383.17,22899545.06,1266161.895,1.05852815
12526,tt0470705,4000000,8059140,Bug,5/19/2006,61,5.6,2006,4326676.633,8717323.18,4390646.547,2.014785
9697,tt0452637,75000000,42285169,Lady in the Water,7/21/2006,187,5.2,2006,81125186.87,45738563.16,-35386623.71,0.563802253
9766,tt0421206,30000000,41480851,Gridiron Gang,9/15/2006,123,6.5,2006,32450074.75,44868557.19,12418482.44,1.382695033
18925,tt0805526,100000,10178331,Facing the Giants,9/29/2006,41,6.8,2006,108166.9158,11009586.73,10901419.81,101.78331
8618,tt0464049,4000000,13401952,The History Boys,10/2/2006,27,5.6,2006,4326676.633,14496478.14,10169801.51,3.350488
16727,tt0433416,12000000,20138836,The Namesake,9/2/2006,23,7,2006,12980029.9,21783557.79,8803527.886,1.678236333
1781,tt0497116,1000000,46243000,An Inconvenient Truth,1/24/2006,130,6.5,2006,1081669.158,50019626.89,48937957.73,46.243
9809,tt0454987,4000000,4630045,Let's Go to Prison,11/17/2006,36,5.4,2006,4326676.633,5008176.878,681500.2448,1.15751125
11798,tt0480025,2380000,8176544,This Is England,9/12/2006,187,7.1,2006,2574372.597,8844315.466,6269942.869,3.435522689
9842,tt0462519,20000000,17807569,School for Scoundrels,9/29/2006,53,5.5,2006,21633383.17,19261898.17,-2371484.994,0.89037845
13275,tt0417433,26000000,17496992,Annapolis,1/27/2006,56,5.8,2006,28123398.12,18925956.61,-9197441.506,0.672961231
2016,tt0444182,14500000,22963701,IndigÃ¨nes,5/25/2006,52,6.7,2006,15684202.8,24839127.13,9154924.337,1.583703517
14012,tt0434215,15000000,21000000,Flicka,10/20/2006,37,6.1,2006,16225037.37,22715052.32,6490014.95,1.4
10069,tt0441796,9000000,27105095,Stay Alive,3/24/2006,83,5.3,2006,9735022.425,29318745.29,19583722.87,3.011677222
10093,tt0433442,15000000,11992014,The Return,11/10/2006,20,5.2,2006,16225037.37,12971391.69,-3253645.685,0.7994676
14064,tt0466399,2000000,300000,Ten Canoes,6/29/2006,12,5.9,2006,2163338.317,324500.7475,-1838837.569,0.15
36668,tt0376994,210000000,234360014,X-Men: The Last Stand,5/24/2006,2381,6.2,2006,227150523.2,253499999.1,26349475.84,1.116000067
13508,tt0489037,1000000,1678874,Who Killed the Electric Car?,1/23/2006,25,6.6,2006,1081669.158,1815986.226,734317.0682,1.678874
13751,tt0437800,8000000,18948425,Akeelah and the Bee,4/28/2006,46,6.6,2006,8653353.266,20495926.92,11842573.65,2.368553125
9958,tt0425601,5000000,3833507,Trailer Park Boys: The Movie,10/6/2006,17,6.3,2006,5408345.791,4146586.29,-1261759.501,0.7667014
16083,tt0432289,8000000,382267,First Snow,5/5/2006,15,6.6,2006,8653353.266,413486.4241,-8239866.842,0.047783375
14799,tt0470765,12000000,5542025,For Your Consideration,11/22/2006,18,5.4,2006,12980029.9,5994637.517,-6985392.383,0.461835417
13484,tt0492619,79000,245000,The Foot Fist Way,6/24/2006,19,5.3,2006,85451.86351,265008.9438,179557.0803,3.101265823
13856,tt0479162,1000000,7202,Special,1/30/2006,13,6.5,2006,1081669.158,7790.181278,-1073878.977,0.007202
673,tt0304141,130000000,789804554,Harry Potter and the Prisoner of Azkaban,5/31/2004,3550,7.4,2004,150077902,911786234.1,761708332.1,6.075419646
393,tt0378194,30000000,152159461,Kill Bill: Vol. 2,4/16/2004,2346,7.5,2004,34633361.99,175659789.8,141026427.8,5.071982033
9801,tt0317198,50000000,40203020,Bridget Jones: The Edge of Reason,11/10/2004,431,6,2004,57722269.99,46412191.5,-11310078.49,0.8040604
38,tt0338013,20000000,72258126,Eternal Sunshine of the Spotless Mind,3/19/2004,2012,7.8,2004,23088908,83418061.16,60329153.16,3.6129063
11036,tt0332280,29000000,115603229,The Notebook,6/25/2004,1929,7.5,2004,33478916.59,133457615.9,99978699.33,3.986318241
9806,tt0317705,92000000,631442092,The Incredibles,11/5/2004,3064,7.2,2004,106208976.8,728965418.4,622756441.6,6.863501
2502,tt0372183,75000000,288500217,The Bourne Supremacy,7/23/2004,1966,7.1,2004,86583404.99,333057748.4,246474343.4,3.84666956
652,tt0332452,175000000,497409852,Troy,5/13/2004,1598,6.8,2004,202027945,574232515.5,372204570.5,2.842342011
2059,tt0368891,100000000,347451894,National Treasure,11/19/2004,1179,6.4,2004,115444540,401114240.7,285669700.7,3.47451894
2048,tt0343818,120000000,347234916,"I, Robot",7/15/2004,2339,6.6,2004,138533448,400863751.4,262330303.5,2.8936243
1824,tt0343660,75000000,196482882,50 First Dates,2/13/2004,1235,6.5,2004,86583404.99,226828759.3,140245354.3,2.61977176
10625,tt0377092,17000000,129042871,Mean Girls,4/30/2004,1357,6.8,2004,19625571.8,148972948.8,129347377,7.590757118
7131,tt0338526,160000000,300257475,Van Helsing,5/5/2004,918,5.9,2004,184711264,346630860.8,161919596.8,1.876609219
1487,tt0167190,66000000,99318987,Hellboy,4/2/2004,1314,6.4,2004,76193396.39,114658347.7,38464951.27,1.504833136
5255,tt0338348,165000000,305875730,The Polar Express,11/9/2004,867,6.4,2004,190483491,353116829.4,162633338.4,1.853792303
809,tt0298148,150000000,919838758,Shrek 2,5/19/2004,1676,6.5,2004,173166810,1061903623,888736812.8,6.132258387
1954,tt0289879,13000000,96060858,The Butterfly Effect,1/22/2004,1126,7.1,2004,15007790.2,110897015.6,95889225.42,7.389296769
1577,tt0318627,45000000,129394835,Resident Evil: Apocalypse,9/10/2004,756,6.1,2004,51950042.99,149379272,97429229.03,2.875440778
163,tt0349903,110000000,362744280,Ocean's Twelve,12/9/2004,1376,6.4,2004,126988994,418768465.4,291779471.4,3.297675273
693,tt0290002,80000000,516642939,Meet the Fockers,12/15/2004,782,6.1,2004,92355631.98,596436064.3,504080432.3,6.458036737
435,tt0319262,125000000,544272402,The Day After Tomorrow,5/26/2004,1422,6.1,2004,144305675,628332770.7,484027095.8,4.354179216
2567,tt0338751,116000000,102000000,The Aviator,12/25/2004,834,6.7,2004,133915666.4,117753430.8,-16162235.6,0.879310345
1538,tt0369339,65000000,217764291,Collateral,8/4/2004,810,6.7,2004,75038950.99,251396984,176358033,3.350219862
747,tt0365748,4000000,30039392,Shaun of the Dead,4/9/2004,1413,7.4,2004,4617781.599,34678837.91,30061056.31,7.509848
36648,tt0359013,65000000,128905366,Blade: Trinity,12/8/2004,800,5.7,2004,75038950.99,148814206.8,73775255.8,1.983159477
594,tt0362227,60000000,219417255,The Terminal,6/17/2004,1131,7,2004,69266723.99,253305240.7,184038516.7,3.65695425
11774,tt0339291,140000000,209073645,Lemony Snicket's A Series of Unfortunate Events,12/16/2004,747,6.5,2004,161622356,241364107.7,79741751.72,1.493383179
70,tt0405159,30000000,216763646,Million Dollar Baby,12/14/2004,1355,7.6,2004,34633361.99,250241794,215608432,7.225454867
8920,tt0356634,50000000,200804534,Garfield,6/10/2004,435,5.2,2004,57722269.99,231817870.5,174095600.5,4.01609068
10555,tt0307453,75000000,367275019,Shark Tale,9/20/2004,852,5.8,2004,86583404.99,423998956.2,337415551.2,4.897000253
5137,tt0346156,70000000,57958696,Sky Captain and the World of Tomorrow,9/17/2004,249,5.7,2004,80811177.99,66910149.98,-13901028.01,0.827981371
11836,tt0345950,30000000,140161792,The SpongeBob SquarePants Movie,11/14/2004,348,6.6,2004,34633361.99,161809136,127175774,4.672059733
1640,tt0375679,6500000,98410061,Crash,5/28/2004,675,7.1,2004,7503895.099,113609042.2,106105147.1,15.14000938
8699,tt0357413,26000000,90574188,Anchorman: The Legend of Ron Burgundy,7/9/2004,1002,6.7,2004,30015580.4,104562954.7,74547374.28,3.483622615
10096,tt0337563,37000000,96455697,13 Going On 30,4/13/2004,662,6.1,2004,42714479.79,111352835.7,68638355.89,2.60691073
14442,tt0327679,31000000,27388767,Ella Enchanted,4/9/2004,238,5.7,2004,35787807.39,31618836.07,-4168971.324,0.883508613
10591,tt0265208,25000000,30411183,The Girl Next Door,4/9/2004,484,6.2,2004,28861135,35108050.32,6246915.322,1.21644732
866,tt0308644,25000000,116766556,Finding Neverland,10/17/2004,695,7.1,2004,28861135,134800613.4,105939478.4,4.67066224
11247,tt0356470,19000000,70067909,A Cinderella Story,7/10/2004,379,5.9,2004,21934462.6,80889575.22,58955112.62,3.687784684
395,tt0370263,70000000,171183863,AVP: Alien vs. Predator,8/12/2004,696,5.5,2004,80811177.99,197622423.2,116811245.2,2.445483757
9472,tt0364725,20000000,167722310,DodgeBall: A True Underdog Story,6/18/2004,551,6.2,2004,23088908,193626249.2,170537341.2,8.3861155
10045,tt0414852,12000000,9584131,Banlieue 13,11/9/2004,351,6.5,2004,13853344.8,11064355.94,-2788988.854,0.798677583
1966,tt0346491,155000000,167298192,Alexander,11/21/2004,519,5.6,2004,178939037,193136628.2,14197591.18,1.079343174
11282,tt0366551,9000000,23936908,Harold & Kumar Go to White Castle,5/30/2004,414,6.4,2004,10390008.6,27633853.33,17243844.73,2.659656444
176,tt0387564,1200000,103911669,Saw,10/1/2004,1135,7.1,2004,1385334.48,119960348.3,118575013.8,86.5930575
558,tt0316654,200000000,783766341,Spider-Man 2,6/25/2004,2735,6.4,2004,230889080,904815446.9,673926366.9,3.918831705
9352,tt0356150,25000000,20796847,EuroTrip,2/20/2004,376,6.4,2004,28861135,24008824.35,-4852310.646,0.83187388
9509,tt0328107,70000000,130293714,Man on Fire,4/23/2004,1002,7.3,2004,80811177.99,150416978.8,69605800.76,1.861338771
5966,tt0343135,42000000,171963386,Along Came Polly,1/16/2004,440,5.7,2004,48486706.79,198522339.9,150035633.1,4.094366333
2288,tt0376541,27000000,115505027,Closer,12/1/2004,427,6.6,2004,31170025.79,133344247.1,102174221.3,4.277963963
7220,tt0330793,33000000,54700105,The Punisher,4/15/2004,402,6,2004,38096698.19,63148284.59,25051586.39,1.657578939
314,tt0327554,100000000,82102379,Catwoman,7/22/2004,415,4.3,2004,115444540,94782713.75,-20661826.23,0.82102379
27,tt0411705,1000000,332323,9 Songs,7/16/2004,53,5.2,2004,1154445.4,383648.7586,-770796.6412,0.332323
924,tt0363547,28000000,102356381,Dawn of the Dead,3/19/2004,546,6.7,2004,32324471.19,118164853.2,85840381.99,3.655585036
9477,tt0349683,120000000,203567857,King Arthur,7/7/2004,449,6.1,2004,138533448,235007976.1,96474528.09,1.696398808
2789,tt0296572,105000000,115772733,The Chronicles of Riddick,6/11/2004,1118,6.2,2004,121216767,133653299,12436532.06,1.102597457
2539,tt0371246,80000000,55041367,Spanglish,12/17/2004,215,5.6,2004,92355631.98,63542252.93,-28813379.05,0.688017088
1586,tt0363988,40000000,92913171,Secret Window,3/12/2004,513,6.3,2004,46177815.99,107263182.8,61085366.85,2.322829275
4836,tt0375912,6500000,11850214,Layer Cake,9/30/2004,308,7,2004,7503895.099,13680425.04,6176529.94,1.823109846
10589,tt0367479,60000000,61347797,After the Sunset,11/12/2004,139,6,2004,69266723.99,70822682.04,1555958.047,1.022463283
14623,tt0167456,57000000,28283637,Thunderbirds,7/23/2004,50,4.4,2004,65803387.79,32651914.62,-33151473.16,0.496204158
11130,tt0368933,40000000,95149435,The Princess Diaries 2: Royal Engagement,8/6/2004,386,5.9,2004,46177815.99,109844827.5,63667011.54,2.378735875
10733,tt0318974,145000000,25819961,The Alamo,4/7/2004,60,5.9,2004,167394583,29807735.2,-137586847.8,0.178068697
80,tt0381681,2700000,15992615,Before Sunset,2/10/2004,418,7.5,2004,3117002.579,18462600.82,15345598.24,5.923190741
1970,tt0391198,10000000,183474602,The Grudge,10/22/2004,462,5.8,2004,11544454,211811410.3,200266956.3,18.3474602
9759,tt0337921,25000000,56422687,Cellular,9/6/2004,322,6,2004,28861135,65136911.45,36275776.46,2.25690748
14462,tt0368008,80000000,96105964,The Manchurian Candidate,7/30/2004,181,6.1,2004,92355631.98,110949088,18593456.05,1.20132455
4553,tt0361862,5000000,8203235,The Machinist,2/9/2004,621,7.2,2004,5772226.999,9470186.909,3697959.91,1.640647
11249,tt0387575,12000000,24829644,Seed of Chucky,11/11/2004,140,4.9,2004,13853344.8,28664468.29,14811123.5,2.069137
11045,tt0316732,25000000,36609966,Taxi,10/6/2004,135,5,2004,28861135,42264206.84,13403071.84,1.46439864
8849,tt0375173,60000000,13395939,Alfie,10/22/2004,140,5.4,2004,69266723.99,15464880.15,-53801843.83,0.22326565
4380,tt0358135,50000000,170128460,Shall We Dance?,10/15/2004,172,5.8,2004,57722269.99,196404018,138681748,3.4025692
9541,tt0300051,35000000,36098382,Jersey Girl,3/25/2004,176,5.7,2004,40405588.99,41673611.04,1268022.047,1.031382343
9890,tt0327162,90000000,102000000,The Stepford Wives,6/10/2004,183,5.4,2004,103900086,117753430.8,13853344.8,1.133333333
14337,tt0390384,7000,424760,Primer,10/8/2004,341,6.9,2004,8081.117799,490362.228,482281.1102,60.68
